"","Deployment_fk","Receiver","Station","Zone","Latitude","Longitude","Mooring_type","Quality","Time","Milliseconds","Number_clicks_filtered","Number_clicks_total","Lost_minutes","Dpm","Dp10m","Dph","Recorded","Click_frequency","Click_intensity"
"1642",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-06-07,130645,6489,158556,1,140,44,17,1440,0.0972222222222222,66744
"1643",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-06-08,8332,259,4322129,990,8,4,2,1440,0.00555555555555556,46620
"1644",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-06-09,8373,94,4066198,888,2,2,2,1440,0.00138888888888889,67680
"1645",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-06-10,0,0,5572678,1324,0,0,0,1440,0,NA
"1646",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-06-11,0,0,5560677,1296,0,0,0,1440,0,NA
"1647",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-06-12,0,0,5716278,1337,0,0,0,1440,0,NA
"1648",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-16,64583,1915,1325515,274,53,13,8,1440,0.0368055555555556,52030.1886792453
"1649",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-17,23038,778,480414,98,22,11,8,1440,0.0152777777777778,50923.6363636364
"1650",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-18,101503,3264,148208,5,87,37,17,1440,0.0604166666666667,54024.8275862069
"1651",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-19,110679,3668,163882,17,60,22,14,1440,0.0416666666666667,88032
"1652",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-20,30992,1374,223566,6,42,14,8,1440,0.0291666666666667,47108.5714285714
"1653",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-21,118867,4175,438721,9,72,23,14,1440,0.05,83500
"1654",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-22,11473,594,1145687,169,12,5,4,1440,0.00833333333333333,71280
"1655",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-23,60261,2670,1760311,354,69,26,15,1440,0.0479166666666667,55721.7391304348
"1656",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-24,32303,1569,2409194,505,26,11,5,1440,0.0180555555555556,86898.4615384615
"1657",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-25,7238,166,2422212,495,7,5,3,1440,0.00486111111111111,34148.5714285714
"1658",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-26,4457,161,2366626,494,10,6,5,1440,0.00694444444444444,23184
"1659",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-27,2616,89,1897667,361,5,4,3,1440,0.00347222222222222,25632
"1660",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-28,2307,253,995334,98,6,3,2,1440,0.00416666666666667,60720
"1661",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-29,10455,346,782987,70,11,6,5,1440,0.00763888888888889,45294.5454545455
"1662",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-30,6115,227,286132,0,7,3,3,1440,0.00486111111111111,46697.1428571429
"1663",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-07-31,9632,345,201447,0,8,5,4,1440,0.00555555555555556,62100
"1664",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-01,22634,1121,330990,13,25,8,4,1440,0.0173611111111111,64569.6
"1665",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-02,20597,1183,248651,4,22,10,5,1440,0.0152777777777778,77432.7272727273
"1666",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-03,4286,173,185050,0,6,4,4,1440,0.00416666666666667,41520
"1667",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-04,30027,1035,228764,0,19,8,8,1440,0.0131944444444444,78442.1052631579
"1668",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-05,39131,1715,321761,3,30,14,11,1440,0.0208333333333333,82320
"1669",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-06,51476,1609,352556,6,43,15,8,1440,0.0298611111111111,53882.7906976744
"1670",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-07,84744,3265,684156,69,68,19,10,1440,0.0472222222222222,69141.1764705882
"1671",2602,"POD-409","bpns-Reefballs Belwind","bpns-Reefballs Belwind",51.704417,2.812594,"bottom-mooring","hi+mod",2017-08-08,17097,821,1260468,183,25,14,9,1440,0.0173611111111111,47289.6
"1672",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-18,4892,203,5441773,1164,5,3,2,1440,0.00347222222222222,58464
"1673",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-19,27447,1413,4851706,959,21,12,7,1440,0.0145833333333333,96891.4285714286
"1674",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-20,72556,2492,5032634,945,51,20,8,1440,0.0354166666666667,70362.3529411765
"1675",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-21,55394,2200,4225101,667,53,20,8,1440,0.0368055555555556,59773.5849056604
"1676",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-22,151980,4678,4194054,589,96,36,15,1440,0.0666666666666667,70170
"1677",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-23,20141,809,4592682,772,19,12,9,1440,0.0131944444444444,61313.6842105263
"1678",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-24,43856,1328,4835983,906,27,11,7,1440,0.01875,70826.6666666667
"1679",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-25,6568,236,5375052,1017,7,4,3,1440,0.00486111111111111,48548.5714285714
"1680",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-26,15037,413,5391802,1035,7,3,2,1440,0.00486111111111111,84960
"1681",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-27,22924,722,4850236,914,14,6,5,1440,0.00972222222222222,74262.8571428571
"1682",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-28,1823,49,5386855,1101,2,2,2,1440,0.00138888888888889,35280
"1683",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-29,22329,866,5419120,1109,12,5,3,1440,0.00833333333333333,103920
"1684",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-30,3539,92,5230552,1001,2,2,2,1440,0.00138888888888889,66240
"1685",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-07-31,38849,1067,4901968,885,21,12,9,1440,0.0145833333333333,73165.7142857143
"1686",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-01,6570,280,4777897,901,10,4,3,1440,0.00694444444444444,40320
"1687",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-02,62345,2447,4569239,838,37,8,4,1440,0.0256944444444444,95234.5945945946
"1688",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-03,28657,1140,4681163,793,29,10,4,1440,0.0201388888888889,56606.8965517241
"1689",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-04,54994,2153,4239459,693,43,15,8,1440,0.0298611111111111,72100.4651162791
"1690",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-05,58414,1403,3334831,472,21,9,6,1440,0.0145833333333333,96205.7142857143
"1691",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-06,25609,882,3123030,298,24,12,8,1440,0.0166666666666667,52920
"1692",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-07,15290,555,3492846,588,15,8,5,1440,0.0104166666666667,53280
"1693",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-08,59913,1516,4278031,809,40,15,9,1440,0.0277777777777778,54576
"1694",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-09,22870,740,4594035,896,19,9,6,1440,0.0131944444444444,56084.2105263158
"1695",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-10,2087,64,4984783,1015,3,3,3,1440,0.00208333333333333,30720
"1696",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-11,1658,64,5433444,1119,1,1,1,1440,0.000694444444444444,92160
"1697",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-12,153,26,5293890,1064,1,1,1,1440,0.000694444444444444,37440
"1698",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-13,0,0,5007889,997,0,0,0,1440,0,NA
"1699",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-14,13959,474,5343255,1069,8,3,2,1440,0.00555555555555556,85320
"1700",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-15,0,0,5553915,1168,0,0,0,1440,0,NA
"1701",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-16,2350,88,5561205,1161,3,2,2,1440,0.00208333333333333,42240
"1702",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-17,0,0,5429888,1073,0,0,0,1440,0,NA
"1703",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-18,4101,133,5658168,1215,4,2,2,1440,0.00277777777777778,47880
"1704",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-19,55895,2093,5036483,752,28,9,5,1440,0.0194444444444444,107640
"1705",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-20,51633,1623,4393443,562,22,8,4,1440,0.0152777777777778,106232.727272727
"1706",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-21,51016,1594,4968631,672,32,11,6,1440,0.0222222222222222,71730
"1707",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-22,28785,1391,5309511,927,33,11,7,1440,0.0229166666666667,60698.1818181818
"1708",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-23,39599,697,5554227,1076,16,5,5,1440,0.0111111111111111,62730
"1709",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-24,37473,1421,5572183,1119,23,7,3,1440,0.0159722222222222,88966.9565217391
"1710",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-25,0,0,5510394,1178,0,0,0,1440,0,NA
"1711",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-26,0,0,5713831,1277,0,0,0,1440,0,NA
"1712",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-27,13974,340,5669417,1218,5,1,1,1440,0.00347222222222222,97920
"1713",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-28,192,34,5554599,1160,1,1,1,1440,0.000694444444444444,48960
"1714",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-29,3832,174,5365629,1062,3,1,1,1440,0.00208333333333333,83520
"1715",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-30,285,14,5542142,1098,1,1,1,1440,0.000694444444444444,20160
"1716",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-08-31,0,0,5535755,1133,0,0,0,1440,0,NA
"1717",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-01,0,0,5052980,896,0,0,0,1440,0,NA
"1718",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-02,16700,454,4998903,864,8,4,2,1440,0.00555555555555556,81720
"1719",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-03,13510,514,5159451,951,3,2,2,1440,0.00208333333333333,246720
"1720",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-04,6812,202,5051810,894,6,5,5,1440,0.00416666666666667,48480
"1721",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-05,0,0,5320495,971,0,0,0,1440,0,NA
"1722",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-06,19174,590,4823221,965,14,6,2,1440,0.00972222222222222,60685.7142857143
"1723",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-07,0,0,5008990,1020,0,0,0,1440,0,NA
"1724",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-08,5735,273,5450090,1189,7,3,2,1440,0.00486111111111111,56160
"1725",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-09,0,0,5519640,1216,0,0,0,1440,0,NA
"1726",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-10,0,0,5564631,1205,0,0,0,1440,0,NA
"1727",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-11,0,0,5616014,1222,0,0,0,1440,0,NA
"1728",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-12,0,0,5000160,1061,0,0,0,1440,0,NA
"1729",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-13,0,0,4738104,929,0,0,0,1440,0,NA
"1730",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-14,2375,62,4369354,853,3,3,2,1440,0.00208333333333333,29760
"1731",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-15,0,0,4167112,853,0,0,0,1440,0,NA
"1732",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-16,2329,98,3757805,691,4,1,1,1440,0.00277777777777778,35280
"1733",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-17,0,0,2166013,126,0,0,0,1440,0,NA
"1734",2623,"POD-2421","bpns-Belwind C05","bpns-Belwind C05",51.669075,2.8019683,"surface-buoy","hi+mod",2014-09-18,27284,728,1546701,0,19,8,5,1440,0.0131944444444444,55174.7368421053
"1735",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-03-30,7317,226,2520987,0,12,5,3,1440,0.00833333333333333,27120
"1736",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-03-31,6082,174,2488306,0,6,5,5,1440,0.00416666666666667,41760
"1737",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-01,2162,111,3078067,0,4,2,2,1440,0.00277777777777778,39960
"1738",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-02,4085,488,2239432,0,24,7,5,1440,0.0166666666666667,29280
"1739",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-03,45117,2032,711916,0,61,19,9,1440,0.0423611111111111,47968.5245901639
"1740",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-04,7537,216,2881554,0,9,6,5,1440,0.00625,34560
"1741",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-05,2682,69,4767412,0,2,1,1,1440,0.00138888888888889,49680
"1742",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-06,0,0,4993889,0,0,0,0,1440,0,NA
"1743",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-07,542,13,3979528,0,1,1,1,1440,0.000694444444444444,18720
"1744",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-08,19180,581,2263288,0,22,7,3,1440,0.0152777777777778,38029.0909090909
"1745",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-09,119579,3966,706145,0,65,11,6,1440,0.0451388888888889,87862.1538461538
"1746",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-10,16205,1121,4349458,0,26,8,3,1440,0.0180555555555556,62086.1538461539
"1747",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-11,1664,72,3571755,0,4,2,2,1440,0.00277777777777778,25920
"1748",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-12,645,28,5290676,0,2,1,1,1440,0.00138888888888889,20160
"1749",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-13,2562,558,5159721,0,4,1,1,1440,0.00277777777777778,200880
"1750",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-14,0,0,3870133,0,0,0,0,1440,0,NA
"1751",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-15,11779,427,5386749,0,15,6,4,1440,0.0104166666666667,40992
"1752",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-16,940,41,5680891,0,4,4,3,1440,0.00277777777777778,14760
"1753",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-17,13622,248,5585037,0,3,1,1,1440,0.00208333333333333,119040
"1754",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-18,0,0,5830795,0,0,0,0,1440,0,NA
"1755",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-19,29111,1122,4854705,0,27,11,4,1440,0.01875,59840
"1756",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-20,36310,1101,2498701,0,27,8,5,1440,0.01875,58720
"1757",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-21,1133,30,4202598,0,1,1,1,1440,0.000694444444444444,43200
"1758",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-22,10752,293,5498394,0,5,2,2,1440,0.00347222222222222,84384
"1759",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-23,57673,1929,4938845,0,35,6,3,1440,0.0243055555555556,79364.5714285714
"1760",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-24,5910,103,4465627,0,4,2,2,1440,0.00277777777777778,37080
"1761",2624,"POD-2976","bpns-Middelkerke South","Middelkerke",51.2455,2.698166667,"surface-buoy","hi+mod",2017-04-25,0,0,5639492,0,0,0,0,1440,0,NA
